QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,PROP_NOH,PROP0NOH,OWNYH,OWNYH_,PAIDLOAN,PAID_OAN,PRIMPLUS,PRIM_LUS,JINTPDX,JINTPDX_,JLCPRINX,JLCP_INX,LOAN_NOH,LOAN0NOH,TOTOWED,TOTOWED_
20191,04071251,17,0,1,01,D,100,D,1,D,0.0700,D,70,D,1430,D,01,D,4000,D
20191,04071991,40,0,1,01,D,100,D,1,D,0.0700,D,0,D,0,D,01,D,0,D
20191,04072821,26,0,1,02,D,300,D,1,D,0.0700,D,805,D,23,D,01,D,46000,D
20191,04073121,18,0,1,01,D,100,D,1,D,0.0700,D,192,D,2808,D,01,D,10991,D
20191,04073191,44,0,1,01,D,100,D,1,D,0.0700,D,98,D,769,D,01,D,5600,D
20191,04073641,15,0,1,01,D,100,D,1,D,0.0700,D,700,F,-250,F,01,D,40000,F
20191,04073951,26,0,1,01,D,100,D,2,D,0.0700,D,,A,,A,01,D,0,D
20191,04074151,13,0,1,01,D,100,D,1,D,0.0700,D,788,D,787,D,01,D,45000,D
20191,04074201,44,0,1,01,D,100,D,1,D,0.0700,D,1785,D,27012,T,01,D,102000,D
20191,04074521,11,0,1,01,D,100,D,1,D,0.0700,D,455,D,1045,D,01,D,26000,D
20191,04075071,19,0,1,01,D,100,D,1,D,0.0700,D,2748,D,-1155,D,01,D,157000,D
20191,04075081,24,0,1,01,D,100,D,1,D,0.0700,D,1050,D,0,D,01,D,60000,D
20191,04076011,66,0,1,01,D,100,D,2,D,0.0700,D,,A,,A,01,D,0,D
20191,04076191,19,0,1,01,D,100,D,1,D,0.0700,D,4,D,116,D,01,D,250,D
20191,04076661,18,0,1,01,D,100,D,2,D,0.0700,D,,A,,A,01,D,0,D
20191,04091041,24,0,1,01,D,100,D,1,D,0.0700,D,36,D,2040,D,01,D,2076,D
20191,04091681,33,0,1,01,D,100,D,1,D,0.0700,D,3938,D,-1538,D,01,D,295655,T
20191,04092271,23,0,1,01,D,100,D,1,D,0.0700,D,3500,D,-500,D,01,D,200000,D
20191,04092551,36,0,1,01,D,100,D,1,D,0.0700,D,455,F,445,F,01,D,26000,F
20191,04092571,35,0,1,01,D,100,D,1,D,0.0700,D,2221,D,-136,D,01,D,126907,D
20191,04092861,28,0,1,01,D,100,D,1,D,0.0700,D,263,D,283,D,01,D,15000,D
20191,04092911,38,0,1,01,D,100,D,2,D,0.0700,D,,A,,A,01,D,0,D
20191,04093201,9,0,1,01,D,100,D,1,D,0.0700,D,35,D,115,D,01,D,2000,D
20191,04093541,13,0,1,01,D,100,D,1,D,0.0700,D,140,D,4860,D,01,D,8000,D
20191,04093691,7,0,1,01,D,100,D,1,D,0.0700,D,36,F,2040,F,01,D,2076,F
20191,04093731,22,0,1,01,D,100,D,1,D,0.0700,D,14,D,796,D,01,D,810,D
20191,04094671,9,0,1,01,D,100,D,1,D,0.0700,D,210,D,1440,D,01,D,12000,D
20191,04095251,36,0,1,01,D,100,D,1,D,0.0700,D,425,D,-125,D,01,D,24300,D
20191,04095441,23,0,1,01,D,100,D,1,D,0.0700,D,1750,D,1163,D,01,D,100000,D
20191,04095521,11,0,1,01,D,100,D,1,D,0.0700,D,5131,F,637,F,01,D,295655,V
20191,04095761,25,0,1,01,D,100,D,1,D,0.0700,D,7,F,301,F,01,D,400,F
20191,04095981,49,0,1,01,D,100,D,1,D,0.0700,D,1732,D,-856,D,01,D,98998,D
20191,04096241,16,0,1,01,D,100,D,1,D,0.0700,D,525,D,1125,D,01,D,30000,D
20191,04096461,26,0,1,01,D,100,D,1,D,0.0700,D,1838,D,-38,D,01,D,105000,D
20191,04097211,17,0,1,01,D,100,D,2,D,0.0700,D,,A,,A,01,D,11000,D
20191,04097521,28,0,1,01,D,100,D,1,D,0.0700,D,438,D,1362,D,01,D,25000,D
20191,04097741,26,0,1,01,D,100,D,1,D,0.0700,D,770,D,1480,D,01,D,44000,D
20191,04099251,20,0,1,01,D,100,D,2,D,0.0700,D,,A,,A,01,D,0,D
20191,04099991,45,0,1,01,D,100,D,1,D,0.0700,D,180,D,1320,D,01,D,10276,D
20191,04100101,16,0,1,01,D,100,D,2,D,0.0700,D,,A,,A,01,D,0,D
20191,04100991,25,0,1,01,D,100,D,1,D,0.0700,D,994,D,2066,D,01,D,56800,D
20191,04101051,22,0,1,01,D,100,D,2,D,0.0700,D,,A,,A,01,D,0,D
20191,04101741,23,0,1,01,D,100,D,1,D,0.0700,D,508,D,292,D,01,D,29000,D
20191,04102021,9,0,1,01,D,100,D,1,D,0.0700,D,12,D,676,D,01,D,688,D
20191,04102121,17,0,1,01,D,100,D,1,D,0.0700,D,1551,D,1284,D,01,D,88622,D
20191,04102251,11,0,1,01,D,100,D,1,D,0.0700,D,2221,F,-136,F,01,D,126907,F
20191,04102481,16,0,1,01,D,100,D,1,D,0.0700,D,32,D,418,D,01,D,1800,D
20191,04102991,15,0,1,01,D,100,D,2,D,0.0700,D,,A,,A,01,D,15000,D
20191,04103011,25,0,1,01,D,100,D,1,D,0.0700,D,4,D,296,D,01,D,200,D
20191,04104231,22,0,1,01,D,100,D,1,D,0.0700,D,0,D,0,D,01,D,0,D
20191,04104331,19,0,1,01,D,100,D,1,D,0.0700,D,840,D,660,D,01,D,48000,D
20191,04105421,28,0,1,01,D,100,D,1,D,0.0700,D,385,D,2615,D,01,D,22000,D
20191,04105421,29,0,1,01,D,100,D,2,D,0.0700,D,,A,,A,02,D,0,D
20191,04105691,15,0,1,01,D,100,D,2,D,0.0700,D,,A,,A,01,D,0,D
20191,04106081,9,0,1,01,D,100,D,1,D,0.0700,D,9,D,21,D,01,D,500,D
20191,04106171,22,0,1,01,D,100,D,2,D,0.0700,D,,A,,A,01,D,0,D
20191,04106471,25,0,1,01,D,100,D,1,D,0.0700,D,683,D,2317,D,01,D,39000,D
20191,04106611,22,0,1,01,D,100,D,2,D,0.0700,D,,A,,A,01,D,140000,D
20191,04106831,17,0,1,01,D,100,D,1,D,0.0700,D,403,D,697,D,01,D,23000,D
20191,04107111,38,0,1,01,D,100,D,1,D,0.0700,D,263,D,337,D,01,D,15000,D
20191,04107291,24,0,1,01,D,100,D,2,D,0.0700,D,,A,,A,01,D,0,D
20191,04107871,9,0,1,01,D,100,D,1,D,0.0700,D,6213,D,-1413,D,01,D,295655,T
20191,04107921,29,0,1,01,D,100,D,1,D,0.0700,D,1225,D,575,D,01,D,70000,D
20191,04108171,35,0,1,01,D,100,D,1,D,0.0700,D,648,D,852,D,01,D,37000,D
20191,04108881,13,0,1,01,D,100,D,1,D,0.0700,D,263,D,337,D,01,D,15000,D
20191,04110041,23,0,1,01,D,100,D,1,D,0.0700,D,210,F,368,F,01,D,12000,F
20191,04111061,14,0,1,01,D,100,D,1,D,0.0700,D,832,F,613,F,01,D,47530,F
20191,04111241,20,0,1,01,D,100,D,2,D,0.0700,D,,A,,A,01,D,45000,D
20191,04111381,22,0,1,01,D,200,D,1,D,0.0700,D,2135,D,-335,D,01,D,122000,D
